match_id,team1_champ_kills,team1_baron_kills,team1_drag_kills,team1_herald_kills,team1_tower_kills,team1_inhib_kills,team1_total_gold,team1_total_dmg,team1_win,team2_champ_kills,team2_baron_kills,team2_drag_kills,team2_herald_kills,team2_tower_kills,team2_inhib_kills,team2_total_gold,team2_total_dmg,team2_win
NA1_4491735439,33,1,1,0,3,0,51401,89384,1,20,0,2,1,2,0,44555,71946,0
NA1_4488312721,18,0,0,2,5,0,52768,104705,0,35,2,4,0,7,1,62516,102420,1
NA1_4478906966,8,0,0,1,1,0,30616,37292,0,32,0,3,1,6,1,46817,57790,1
NA1_4449134075,33,1,0,2,8,1,56048,79486,1,28,0,3,0,2,0,48421,71321,0
NA1_4475571757,42,1,3,2,10,1,67046,115032,1,25,0,1,0,2,0,53165,96117,0
NA1_4488770140,20,0,0,2,10,2,56403,81797,1,26,1,3,0,4,0,49863,77045,0
NA1_4490199394,0,0,0,0,0,0,3845,1138,1,1,0,0,0,0,0,4440,2260,0
NA1_4435901449,21,0,0,2,10,2,38046,36941,1,5,0,1,0,0,0,23185,24732,0
NA1_4452472090,19,0,3,0,2,0,48973,56520,0,23,1,1,2,8,1,59206,67394,1
NA1_4462432388,22,1,3,1,9,2,54713,58267,1,8,0,0,1,2,0,40513,41247,0
NA1_4483297504,16,0,0,1,0,0,36070,42748,0,32,0,2,1,5,1,45228,65739,1
NA1_4501655170,35,1,2,1,10,1,58386,92903,1,20,0,1,1,3,0,48579,75722,0
NA1_4455187568,5,0,0,0,2,0,39477,43407,0,23,1,3,2,10,2,53054,72793,1
NA1_4506816106,23,0,2,0,3,0,53899,68572,0,32,1,3,1,9,2,64409,96058,1
NA1_4477539409,30,1,2,1,5,0,54440,78698,1,21,0,1,1,6,1,49864,81431,0
NA1_4485735872,21,1,2,1,8,1,52133,68380,1,12,0,2,1,2,0,40475,45949,0
NA1_4449359151,16,0,0,2,4,0,49025,64330,0,31,1,3,0,9,2,58243,84135,1
NA1_4489677695,22,1,0,2,4,0,50371,66070,0,32,0,3,0,8,1,57690,79964,1
NA1_4470484283,30,1,3,2,10,2,54422,78399,1,10,0,0,0,2,0,41040,76314,0
NA1_4467883812,37,1,1,1,4,0,66270,128207,0,39,1,4,0,9,1,73322,162756,1
NA1_4492293050,31,1,3,1,7,1,58113,94006,1,26,0,1,1,3,0,52048,89225,0
NA1_4476279713,41,1,1,1,6,0,69035,126766,0,48,1,3,1,8,1,77181,153209,1
NA1_4451254130,22,0,1,1,3,0,35415,44723,1,7,0,0,0,0,0,25840,39270,0
NA1_4443047602,13,0,2,0,0,0,36521,43304,0,16,1,1,2,5,0,44978,53065,1
NA1_4480574801,22,0,1,2,4,0,58456,88794,0,41,2,3,0,6,1,66999,96077,1
NA1_4482044891,22,0,0,1,3,0,45842,75332,0,32,1,3,0,7,1,53262,87936,1
NA1_4513499512,41,0,1,0,3,0,61163,130444,0,48,2,4,2,11,4,71250,112523,1
NA1_4441903242,30,0,1,2,7,0,46933,61989,1,8,0,1,0,0,0,30622,55711,0
NA1_4448252046,39,0,3,1,8,1,49981,65801,1,13,0,0,1,0,0,36088,51206,0
NA1_4468068799,14,0,1,1,4,0,43415,59946,0,31,1,2,1,6,1,52407,79231,1
NA1_4473699916,28,1,1,2,9,2,65674,95915,1,25,0,3,0,0,0,52822,87730,0
NA1_4502314755,19,0,2,2,5,0,44128,49908,1,12,0,1,0,1,0,37918,51469,0
NA1_4478591609,40,0,4,2,9,2,69794,122611,1,26,1,1,0,4,0,60678,118268,0
NA1_4515814155,16,0,1,1,5,0,52969,99734,0,42,1,3,0,8,2,65451,134301,1
NA1_4442487276,36,1,3,2,9,2,65305,98102,1,19,0,1,0,3,0,53229,63485,0
NA1_4480551239,16,0,0,2,5,0,39702,40476,1,9,0,2,0,2,0,34966,39193,0
NA1_4486978624,29,0,2,1,3,0,47344,62326,1,8,0,1,1,2,0,36921,52036,0
NA1_4392287905,27,1,2,1,5,0,61991,94426,0,26,1,1,1,8,2,66736,108032,1
NA1_4461069843,29,1,2,2,9,1,59997,83849,1,17,0,1,0,3,0,51014,62201,0
NA1_4508127675,52,1,2,0,9,3,72260,144295,1,38,0,1,1,3,1,65481,140755,0
NA1_4487553854,44,1,3,2,4,0,73349,144948,1,34,1,1,0,7,2,69105,119907,0
NA1_4492621628,25,0,2,1,1,0,51227,108803,0,51,1,1,1,10,2,66679,133630,1
NA1_4488964025,32,1,3,2,10,2,55285,77861,1,13,0,0,0,1,0,39415,54628,0
NA1_4466425607,40,1,2,1,9,1,60103,77299,1,18,0,0,0,3,0,43861,69192,0
NA1_4477522882,31,1,1,1,9,2,56346,66759,1,14,0,1,1,2,0,44155,63201,0
NA1_4428007172,12,0,2,1,4,0,49605,70938,0,26,1,2,0,11,3,59275,79980,1
NA1_4482238582,29,1,2,2,9,1,61632,83284,1,18,0,2,0,4,0,55798,97889,0
NA1_4461441986,35,1,3,0,8,1,61023,102914,1,21,0,0,2,4,1,47702,59697,0
NA1_4490644845,35,0,0,1,11,3,64939,113790,1,27,1,3,1,2,0,56640,96236,0
NA1_4492162143,22,0,1,0,2,0,63827,151067,0,39,2,4,2,10,4,72608,122493,1
NA1_4479882981,7,0,0,0,0,0,25834,29809,0,19,0,2,2,3,0,34704,34408,1
NA1_4463779099,27,1,1,1,6,1,48050,54268,1,12,0,1,1,1,0,35032,36177,0
NA1_4510450614,36,1,3,2,10,2,59685,97070,1,19,0,0,0,0,0,42638,74108,0
NA1_4436813366,41,1,2,1,9,1,89642,174420,0,45,3,3,0,9,2,97128,183067,1
NA1_4480111687,5,0,0,1,1,0,23557,23381,0,22,0,2,1,2,0,31416,32619,1
NA1_4412256495,31,0,3,2,8,2,90824,174811,0,37,4,4,0,9,2,95394,199503,1
NA1_4494409060,38,0,1,2,4,0,61413,98846,0,45,1,3,0,7,1,65238,115229,1
NA1_4507819068,6,0,0,0,0,0,27037,26997,0,16,0,0,2,2,0,33292,30207,1
NA1_4447051949,24,0,1,2,9,1,42471,53221,1,16,0,1,0,2,0,36693,43184,0
NA1_4459195916,31,1,3,2,11,3,58119,98453,1,24,0,1,0,1,0,46616,61564,0
NA1_4398354672,8,0,1,1,0,0,35091,29255,0,24,0,2,1,9,2,47878,64692,1
NA1_4468084395,35,1,3,0,8,1,68003,122394,1,32,1,1,1,6,1,63959,110102,0
NA1_4506408474,14,0,2,0,2,0,39524,48794,0,34,1,0,2,6,0,56669,70801,1
NA1_4408517257,24,0,1,0,3,0,52894,111970,0,32,2,3,0,8,2,62187,104615,1
NA1_4489277123,30,0,1,2,4,0,68186,126946,0,35,2,4,0,11,2,73521,126920,1
NA1_4480852432,56,2,3,2,10,1,75731,178273,1,27,0,2,0,6,0,64600,126908,0
NA1_4430678398,11,0,0,0,0,0,37114,50915,0,35,1,3,2,11,2,55466,74082,1
NA1_4459773999,27,1,3,1,11,3,58101,69855,1,17,0,0,1,3,0,48191,61591,0
NA1_4468934083,49,1,2,1,10,1,67801,112850,1,31,0,1,1,1,0,51967,89630,0
NA1_4465174023,32,1,0,0,3,0,57869,93631,0,58,0,3,1,10,2,66738,138264,1
NA1_4480108769,23,1,2,2,5,0,45046,54926,1,11,0,1,0,2,0,39537,45395,0
NA1_4427967570,12,1,0,2,3,0,55798,104232,0,47,1,4,0,11,4,69406,125783,1
NA1_4508663245,21,0,2,1,3,0,34620,41533,1,9,0,0,0,1,0,27994,26002,0
NA1_4489537541,24,0,1,2,4,0,55756,77276,0,34,1,3,0,10,2,62324,96974,1
NA1_4501251931,20,1,2,2,4,0,51503,55862,1,8,0,0,0,2,0,42528,56549,0
NA1_4414645497,30,1,3,1,3,0,66332,110865,0,34,1,2,1,11,2,71730,147807,1
NA1_4452988398,21,1,1,0,1,0,48266,69031,0,33,0,3,2,9,1,56078,86972,1
NA1_4453627636,23,0,0,2,4,0,51689,83546,0,43,1,4,0,6,1,58853,88869,1
NA1_4502805331,17,0,0,2,3,0,46354,61986,0,28,1,3,0,7,1,54250,74126,1
NA1_4473883315,23,0,0,0,2,0,51737,95496,0,36,2,4,2,8,1,62476,86612,1
NA1_4415727235,31,0,2,2,9,2,50415,64217,1,9,0,0,0,1,0,35421,39293,0
NA1_4515247676,52,1,2,1,11,3,72332,152196,1,32,1,2,0,4,0,66075,129452,0
NA1_4415037772,30,0,0,1,4,0,59246,105500,0,42,2,3,1,6,0,65784,121863,1
NA1_4506970087,24,0,1,1,4,0,44525,55179,1,17,0,2,1,1,0,36788,42582,0
NA1_4420507346,34,1,1,2,9,2,54457,74606,1,15,0,1,0,1,0,40643,53528,0
NA1_4488728017,14,0,1,0,1,0,46864,72844,0,28,1,2,1,10,2,59561,91005,1
NA1_4472852901,19,1,3,1,9,2,49568,64286,1,6,0,1,1,4,1,39614,46462,0
NA1_4484756431,13,0,1,1,1,0,31605,45166,0,36,0,1,1,10,1,49185,74196,1
NA1_4444433382,33,0,3,2,9,3,67710,117474,0,42,2,2,0,7,1,74874,160910,1
NA1_4451682991,39,3,5,2,10,5,79102,151721,1,31,0,0,0,5,0,71846,127414,0
NA1_4465291087,36,0,1,1,8,1,41932,47466,1,5,0,0,0,0,0,20661,25215,0
NA1_4405780077,9,0,1,0,0,0,30832,37344,0,20,0,1,2,8,1,44281,53389,1
NA1_4503884785,18,0,0,0,1,0,48542,66388,0,25,1,4,2,11,3,58957,79180,1
NA1_4437165304,7,0,0,1,1,0,30556,33878,0,24,0,2,0,4,0,42254,50516,1
NA1_4445860012,21,0,1,1,1,0,33183,32863,1,4,0,1,0,0,0,24438,29129,0
NA1_4463194863,23,0,2,0,4,0,42321,60002,1,10,0,0,2,3,0,36443,48449,0
NA1_4449756789,32,1,3,2,11,3,75814,92508,1,26,1,2,0,1,0,65738,94399,0
NA1_4440970861,19,0,0,1,2,0,41247,58259,0,26,0,2,0,3,0,46513,63585,1
NA1_4426720892,5,0,0,1,2,0,30639,35511,0,18,0,3,0,2,0,36351,36704,1
NA1_4457037042,9,0,1,1,0,0,28075,25730,0,24,0,1,1,4,0,38834,42851,1
NA1_4433253659,18,0,1,0,3,0,52283,93024,0,36,1,3,1,8,1,62735,122070,1
NA1_4488430179,3,0,0,0,0,0,17672,13855,0,7,0,1,1,0,0,19553,14415,1
NA1_4444873928,3,0,1,2,2,0,27362,26867,0,14,0,1,0,3,0,31943,27706,1
NA1_4456108816,22,0,1,0,3,0,51670,72401,0,26,1,3,2,9,1,58494,71337,1
NA1_4501849228,42,2,3,2,10,3,72632,123377,1,34,0,2,0,4,0,64933,119552,0
NA1_4487035053,29,0,1,2,9,2,59890,96524,0,31,2,3,0,7,2,66447,100239,1
NA1_4415357705,35,2,3,1,8,1,64514,110885,1,21,0,1,0,4,0,56267,120726,0
NA1_4469290933,20,0,0,0,2,0,50626,93861,0,52,1,3,2,9,1,65772,140359,1
NA1_4481668001,44,1,2,0,7,1,66725,138621,1,32,0,1,0,1,0,55060,111959,0
NA1_4469457247,24,1,2,1,5,0,47003,67353,1,12,0,0,1,2,0,37954,31355,0
NA1_4485006089,31,0,0,1,3,0,47963,82221,0,28,1,2,1,8,1,52146,83800,1
NA1_4488861292,17,0,1,1,3,0,51025,58853,0,40,1,3,1,11,3,63894,112909,1
NA1_4459435708,11,0,1,1,4,0,40271,42396,0,24,1,1,1,9,2,49568,60675,1
NA1_4491761900,28,0,3,2,6,1,50116,60540,1,11,0,0,0,4,0,41655,44252,0
NA1_4458168403,20,0,1,2,3,0,39840,51857,0,32,0,1,0,3,0,47601,60640,1
NA1_4465597957,9,0,0,0,0,0,25291,28616,0,21,0,1,1,11,1,40236,38315,1
NA1_4471455582,16,0,1,0,0,0,37007,62262,0,26,0,1,2,4,0,44963,75877,1
NA1_4460066923,19,0,2,2,10,2,45492,59289,1,6,0,1,0,0,0,32091,37925,0
NA1_4502736331,32,0,1,1,6,0,42730,72327,1,10,0,1,0,0,0,29393,45041,0
NA1_4457430540,26,1,2,2,5,0,71450,103388,0,38,1,3,0,9,3,76264,120769,1
NA1_4453243261,33,1,1,2,10,2,66382,103308,1,26,1,3,0,4,0,58135,91432,0
NA1_4407466623,34,1,2,1,4,0,56477,88365,1,29,0,2,0,3,0,51763,88403,0
NA1_4418223069,15,0,0,2,5,0,46686,58418,0,32,1,3,0,8,1,57018,74405,1
NA1_4463927188,15,0,0,1,0,0,41060,63818,0,27,1,3,1,10,2,56718,76939,1
NA1_4509238537,15,0,0,1,1,0,41502,47930,0,29,1,3,1,4,0,50678,63698,1
NA1_4466321357,37,0,0,1,3,0,58378,88698,0,48,2,4,1,9,2,70706,131728,1
NA1_4457657116,29,1,1,2,4,0,70205,122243,0,34,2,4,0,8,1,77926,144993,1
NA1_4491345446,34,0,2,0,4,0,43394,66326,1,13,0,1,1,3,0,35765,41960,0
NA1_4489836210,23,1,2,2,5,1,51714,69741,1,11,0,1,0,1,0,38623,44933,0
NA1_4431811923,23,0,2,1,4,0,53740,100329,0,33,1,1,1,8,1,61644,132342,1
NA1_4452846662,25,1,2,2,10,2,54368,69934,1,12,0,0,0,1,0,40466,53402,0
NA1_4449909467,47,2,0,2,11,3,69002,128977,1,25,0,3,0,3,0,56509,115246,0
NA1_4486171900,35,1,3,2,5,1,56165,85693,1,21,0,0,0,3,0,48286,73719,0
NA1_4510144799,32,0,2,2,11,3,45304,56440,1,15,0,0,0,0,0,31341,31629,0
NA1_4488860173,30,1,1,0,8,1,58192,98406,1,23,0,3,1,1,0,47371,78829,0
NA1_4482675143,45,1,3,1,11,3,65813,134918,1,26,0,1,1,1,0,51406,99138,0
NA1_4464103503,37,1,2,1,6,1,54875,88755,1,18,0,1,1,2,0,42447,63304,0
NA1_4507762246,41,1,2,1,7,1,61591,93802,1,25,0,2,0,3,0,45629,74411,0
NA1_4467921321,24,0,1,1,8,1,46830,60067,1,11,0,1,1,1,0,38783,48194,0
NA1_4482929671,37,0,3,2,8,1,63511,100747,1,24,1,1,0,4,0,60577,84377,0
NA1_4456248344,41,1,1,1,5,0,58617,84345,1,16,0,1,1,2,0,43811,69271,0
NA1_4485493273,39,0,2,0,5,0,45005,62820,1,5,0,0,1,1,0,32267,52135,0
NA1_4505366060,29,0,2,1,10,1,49107,79317,1,14,0,0,1,0,0,36940,32828,0
NA1_4476372673,42,2,2,2,9,1,74452,118909,1,31,0,3,0,4,0,65839,96982,0
NA1_4446668958,33,1,2,2,9,2,50209,67597,1,14,0,0,0,0,0,37515,51162,0
NA1_4506672326,9,0,2,0,1,0,37919,48724,0,24,1,1,2,6,0,50544,51418,1
NA1_4503689462,17,1,0,0,2,0,59545,92358,0,39,1,5,2,11,4,71736,165998,1
NA1_4408460851,11,0,1,0,0,0,29048,25736,0,25,0,1,2,4,0,39319,45741,1
NA1_4445494336,32,0,3,2,8,2,52036,73984,1,14,0,0,0,0,0,36846,52491,0
NA1_4456494908,19,0,2,0,2,0,35924,43549,1,7,0,0,1,2,0,30958,37238,0
NA1_4434167062,28,1,1,1,6,1,49782,86519,1,21,0,2,1,4,0,46518,61511,0
NA1_4469281711,6,0,1,1,2,0,38770,39886,0,22,1,3,1,11,3,50888,48936,1
NA1_4474686155,16,0,2,2,4,0,34537,37730,1,5,0,0,0,0,0,22915,23855,0
NA1_4431674601,23,1,3,1,9,1,57945,88968,1,18,0,1,1,1,0,48453,77624,0
NA1_4481145761,13,0,0,1,2,0,38290,40882,0,22,1,2,1,5,0,49932,54159,1
NA1_4468670206,22,1,1,0,1,0,56792,84459,0,37,1,4,2,10,3,67544,103772,1
NA1_4440309063,52,1,4,1,10,3,84430,175731,1,32,2,2,1,5,1,79200,150889,0
NA1_4407081818,32,1,2,2,4,0,54216,92436,1,23,0,1,0,2,0,45599,72671,0
NA1_4430140334,15,0,2,2,2,0,39931,46904,0,21,0,1,0,3,0,43339,63425,1
NA1_4487503184,8,0,0,0,2,0,32232,38012,0,26,0,3,1,3,0,37929,47033,1
NA1_4488870370,20,1,3,1,3,0,51679,63969,0,12,0,0,1,8,1,51218,72292,1
NA1_4466751079,11,0,0,0,1,0,35756,34601,0,27,0,3,2,8,1,45290,55733,1
NA1_4472934947,26,1,2,1,5,0,46174,61779,1,10,0,1,1,2,0,36556,51506,0
NA1_4487989331,22,0,0,0,2,0,39785,50730,0,32,0,2,1,5,0,47462,67771,1
NA1_4451122445,15,0,2,0,2,0,48887,98987,0,26,1,2,2,11,3,61650,96405,1
NA1_4437567258,29,2,3,1,9,2,61826,85291,1,10,0,1,0,2,0,46681,64793,0
NA1_4483497581,21,0,2,1,2,0,33670,32199,1,7,0,0,0,0,0,24807,24438,0
NA1_4480039941,17,0,1,0,3,0,32177,41643,1,8,0,0,1,1,0,25929,35152,0
NA1_4480448043,10,0,1,1,1,0,37575,42752,0,27,0,2,1,4,0,45033,59193,1
NA1_4454194880,12,0,0,0,1,0,33381,39673,0,20,0,2,2,7,1,44529,64232,1
NA1_4467675065,15,0,1,0,0,0,39572,50087,0,24,1,2,2,7,1,48358,68088,1
NA1_4450145784,6,0,0,1,0,0,23694,19419,0,12,0,1,0,1,0,29719,26012,1
NA1_4446626403,5,0,1,0,2,0,39138,54290,0,28,1,2,2,6,0,52709,58079,1
NA1_4480408267,17,0,1,1,3,0,43140,62324,0,28,1,2,1,10,2,55860,71601,1
NA1_4510813242,23,1,2,1,4,0,59352,98885,0,35,1,2,1,8,1,68739,117269,1
NA1_4480479248,5,0,0,0,0,0,16283,18444,0,11,0,0,1,2,0,23352,21105,1
NA1_4475785394,35,0,2,0,7,2,49484,79367,1,14,0,1,1,1,0,36853,47105,0
NA1_4415616607,39,1,2,2,10,1,57920,87961,1,21,0,0,0,0,0,43447,67277,0
NA1_4492212183,31,1,3,0,9,2,73281,117467,1,25,1,1,2,5,1,71139,122236,0
NA1_4492939597,24,1,0,1,2,0,54813,94701,0,45,0,4,1,9,2,63823,108015,1
NA1_4475515626,22,0,2,1,4,0,38203,47505,1,11,0,0,0,0,0,26505,28142,0
NA1_4462344681,17,0,0,0,1,0,38407,69605,0,43,1,2,2,7,0,56981,83324,1
NA1_4451130460,13,0,0,0,0,0,42699,73175,0,26,1,3,2,10,3,55810,78692,1
NA1_4472400424,15,1,0,0,1,0,56189,83564,0,35,1,4,2,9,1,67781,115391,1
NA1_4468912252,40,2,3,2,11,5,80107,179582,1,27,1,3,0,3,0,71379,181202,0
NA1_4465247191,27,0,2,1,7,1,43230,47451,1,4,0,0,0,0,0,25266,23004,0
NA1_4464920388,24,0,0,0,2,0,34409,46984,1,15,0,1,1,1,0,28574,34538,0
NA1_4467145751,45,1,2,2,10,3,73550,131155,1,34,1,2,0,5,0,65740,131104,0
NA1_4458813862,30,2,2,1,7,0,69269,130765,1,24,0,2,1,4,0,58112,112863,0
NA1_4482996565,24,1,3,1,11,3,56722,90797,1,5,0,0,1,1,0,40375,59082,0
NA1_4491789424,22,2,3,1,8,1,72380,100835,0,33,1,3,1,7,1,73475,99757,1
NA1_4486297982,10,0,0,1,1,0,29274,46365,0,31,0,2,0,9,1,43925,64830,1
NA1_4470829963,32,2,3,0,1,0,68332,145046,0,35,0,2,2,9,2,76147,143732,1
NA1_4456367273,34,1,3,2,8,2,56480,75731,1,16,0,1,0,1,0,41451,53024,0
NA1_4469517782,48,1,2,1,11,2,74398,135363,1,32,1,3,0,2,0,61363,102410,0
NA1_4491708116,25,0,2,2,5,1,47967,72759,1,10,1,1,0,3,0,45021,61362,0
NA1_4507688503,7,0,0,1,0,0,24378,26858,0,20,0,0,0,4,0,35337,35179,1
NA1_4486667311,13,0,1,0,1,0,38444,41641,0,21,1,1,2,7,1,47963,62206,1
NA1_4432921392,12,0,1,0,3,0,43032,62415,0,29,1,1,2,9,1,53175,75759,1
NA1_4488152258,27,2,1,1,9,3,75430,141415,0,33,1,5,1,9,1,80508,146469,1
NA1_4461960783,7,0,0,1,0,0,25906,36239,0,23,0,2,1,8,1,41089,47476,1
NA1_4426358487,32,1,2,2,9,1,65112,107307,1,14,0,2,0,2,0,54721,85381,0
NA1_4484505626,25,0,1,2,5,0,44630,62100,1,14,0,0,0,0,0,31599,38557,0
NA1_4457752783,25,0,1,1,5,0,39047,42076,1,8,0,0,0,0,0,26021,24568,0
NA1_4463612617,25,1,2,2,7,1,52687,94440,1,26,0,1,0,4,0,48930,88270,0
NA1_4467603046,42,2,3,1,10,1,70603,122232,1,18,0,0,1,3,0,54708,86214,0
NA1_4486852030,8,0,0,1,1,0,35651,33923,0,34,0,2,1,8,2,52693,68512,1
NA1_4445874033,27,1,1,1,4,0,56466,120216,0,44,0,3,1,6,1,59376,145793,1
NA1_4434851277,24,0,2,1,4,0,53105,95571,0,32,1,2,1,10,2,60356,100976,1
NA1_4487474656,29,1,3,2,7,1,54699,73326,1,21,0,0,0,2,0,44682,68486,0
NA1_4466262875,33,0,2,1,7,1,44146,73373,1,13,0,0,0,2,0,35010,52722,0
NA1_4446660618,24,1,2,1,8,1,54147,87414,1,17,0,1,1,1,0,45710,77882,0
NA1_4453308103,37,1,4,1,7,2,60096,104832,1,17,0,0,1,2,0,50974,75622,0
NA1_4443737803,16,0,0,2,3,0,46985,73019,0,33,1,3,0,7,1,53567,97941,1
NA1_4493235988,18,1,1,0,3,0,46724,69536,0,27,0,2,1,8,1,53610,69991,1
NA1_4450345494,33,1,2,2,5,0,66937,114606,0,26,1,3,0,11,3,70677,121586,1
NA1_4482168858,8,0,0,1,1,0,27652,31570,0,24,0,2,0,3,0,33918,38346,1
NA1_4505958929,33,1,2,2,11,3,61016,87021,1,25,0,2,0,1,0,53704,91844,0
NA1_4420076386,41,1,2,2,9,1,72950,161571,1,38,0,3,0,2,0,58649,150665,0
NA1_4507488570,40,0,1,0,8,2,64651,106045,1,31,1,3,2,7,0,60723,94758,0
NA1_4512230285,24,0,2,2,8,1,44235,63255,1,13,0,1,0,0,0,33434,44051,0
NA1_4484785781,11,0,0,1,2,0,37083,38949,0,23,0,3,1,5,1,45824,56267,1
NA1_4468861197,57,2,4,2,9,1,81033,153037,1,45,0,1,0,4,0,75515,150474,0
NA1_4479761503,30,1,2,2,9,2,55016,84897,1,21,0,2,0,5,0,49931,61993,0
NA1_4482461209,23,0,1,1,3,0,33810,36602,1,4,0,0,0,0,0,22991,25352,0
NA1_4447100743,26,1,1,0,0,0,48952,80412,0,37,0,2,2,6,0,55811,93571,1
NA1_4486266379,20,1,2,2,9,3,51338,65871,1,7,0,1,0,2,0,36646,49193,0
NA1_4464261096,15,0,1,1,2,0,45322,60193,0,28,1,2,1,8,2,59027,73336,1
NA1_4483329438,27,1,1,2,11,2,51298,59911,1,10,0,1,0,1,0,35940,48986,0
NA1_4498005675,21,0,0,0,2,0,49379,89520,0,36,1,3,1,6,0,60524,109204,1
NA1_4501456308,16,0,2,2,0,0,42229,52498,0,31,0,1,0,10,2,53632,91834,1
NA1_4436964910,20,0,0,1,4,0,39798,39093,1,7,0,2,1,2,0,30808,29743,0
NA1_4471488121,32,2,1,2,11,5,74138,147749,1,41,0,3,0,3,0,67789,142339,0
NA1_4487085236,16,0,2,1,3,0,32448,35816,1,4,0,0,0,0,0,23814,23811,0
NA1_4431589611,51,2,4,2,10,2,81022,129098,1,42,1,2,0,4,0,74559,135778,0
NA1_4486083497,40,2,2,2,8,1,67936,105074,1,25,0,1,0,4,0,60025,103526,0
NA1_4471095814,4,0,0,0,0,0,22323,20262,0,15,0,1,1,5,0,35289,30297,1
NA1_4490714747,23,1,2,2,8,1,53138,71789,1,13,0,1,0,2,0,44877,55575,0
NA1_4423078949,40,2,2,2,9,2,78459,157640,1,35,0,4,0,5,0,72977,139080,0
NA1_4509014953,11,0,0,0,1,0,38969,49156,0,32,1,3,2,9,1,54752,92781,1
NA1_4428856621,30,1,3,1,9,2,55401,77413,1,13,0,0,1,1,0,42199,49319,0
NA1_4459692583,20,0,0,0,1,0,44289,69385,0,35,1,1,2,8,1,53041,76479,1
NA1_4487162023,46,2,0,1,9,1,81837,153358,1,41,0,4,1,5,1,76508,159700,0
NA1_4487941040,27,0,0,1,7,1,64205,95096,0,34,1,4,1,9,3,63695,115024,1
NA1_4479465267,49,1,3,2,8,1,75748,152443,1,32,1,2,0,7,0,71508,138927,0
NA1_4505568159,19,1,3,0,2,0,57160,89549,0,19,1,1,2,10,3,62533,77687,1
NA1_4511072273,44,1,2,1,9,2,70049,111901,1,35,0,2,1,7,0,63807,110679,0
NA1_4452805772,35,1,1,2,9,1,56958,101640,1,18,0,1,0,2,0,45228,61422,0
NA1_4444789822,19,0,0,0,2,0,47398,63439,0,33,1,4,2,7,3,56738,104761,1
NA1_4474325587,39,2,4,0,11,5,79124,151240,1,34,0,1,2,7,1,81190,146973,0
NA1_4505240711,25,1,2,2,11,3,54321,64695,1,18,0,1,0,0,0,43566,60906,0
NA1_4467746515,28,0,1,2,3,0,41289,55882,1,8,0,0,0,1,0,31050,36185,0
NA1_4482578831,36,1,3,2,6,0,66781,131430,0,39,1,2,0,9,2,70218,116633,1
NA1_4478671480,33,0,2,1,4,0,63781,111105,0,42,2,3,1,11,4,75292,146410,1
NA1_4488215374,36,1,2,0,9,2,66883,109228,1,29,0,2,2,2,0,55648,106917,0
NA1_4449461968,14,0,0,0,6,0,55484,73729,0,35,1,3,1,11,3,61270,108263,1
NA1_4512761931,11,0,1,0,4,0,44358,76521,0,34,1,2,2,10,1,56842,93969,1
NA1_4474744146,16,0,3,2,3,0,40338,57584,1,8,0,0,0,1,0,35011,41354,0
NA1_4513828798,19,0,1,2,5,0,42637,40834,1,9,0,1,0,0,0,32002,28811,0
NA1_4473062784,6,0,0,0,0,0,22929,27442,0,25,0,1,1,5,0,38864,34815,1
NA1_4478180268,18,0,1,0,5,1,56915,102289,0,31,2,2,2,10,2,64783,82629,1
NA1_4426950765,39,2,3,2,8,2,75268,134077,1,22,0,1,0,4,0,61449,97319,0
NA1_4492568445,22,0,2,1,3,0,41920,53770,1,8,0,0,1,0,0,32160,42934,0
NA1_4491814918,38,2,2,0,7,1,64726,96500,1,23,0,1,1,7,1,59946,89155,0
NA1_4486429321,31,1,2,1,10,1,60398,97439,1,20,0,1,0,1,0,50094,66016,0
NA1_4481224611,29,0,1,1,4,0,39509,51880,1,9,0,0,0,1,0,28855,29113,0
NA1_4465202127,29,2,2,2,7,1,66813,113726,1,25,0,2,0,6,0,57892,93164,0
NA1_4501035135,6,0,0,1,2,0,34230,42579,0,27,0,2,1,5,0,44039,54084,1
NA1_4442991750,24,0,3,2,4,0,57525,110110,0,28,1,2,0,7,1,61829,78081,1
NA1_4459779615,26,0,2,1,3,0,33231,44791,1,4,0,0,0,0,0,20816,29265,0
NA1_4482722218,29,0,1,2,8,0,49091,68312,1,19,0,1,0,2,0,39635,52561,0
NA1_4450636188,22,0,0,1,2,0,50475,67570,0,40,1,4,1,10,2,65673,116045,1
NA1_4444710836,7,0,0,0,1,0,31392,25239,0,21,0,2,2,2,0,41580,40714,1
NA1_4500502466,36,2,2,1,10,2,70972,132419,1,27,0,3,1,4,0,63974,105808,0
NA1_4447313104,4,0,0,0,0,0,23500,19767,0,19,0,2,2,5,0,33904,31364,1
NA1_4487363320,23,0,1,1,3,0,53993,88232,0,31,1,2,1,10,1,60285,96848,1
NA1_4464836499,22,0,1,0,2,0,32548,36817,1,3,0,0,0,0,0,22304,27707,0
NA1_4466825491,21,1,0,1,9,1,51281,78402,1,21,0,3,0,2,0,41499,66820,0
NA1_4469382009,11,0,0,1,3,0,36153,38988,0,26,0,2,1,4,0,43935,44565,1
NA1_4482163790,29,1,0,0,3,0,59707,124611,0,40,1,4,2,7,1,64328,117298,1
NA1_4420543824,40,1,1,1,3,0,66826,109699,0,37,1,4,1,11,1,71022,136918,1
NA1_4466872433,26,0,0,1,9,1,45341,63033,1,9,0,2,1,2,0,35961,59754,0
